Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1254,39,Male,Sandals,Footwear,23,Montana,4,Red,Winter,4.9,0,Express,1,1,49,PayPal,1.0
1255,54,Male,Sneakers,Footwear,56,California,4,Black,Spring,3.3,0,2-Day Shipping,1,1,2,Credit Card,26.0
1256,30,Male,Hat,Accessories,68,Indiana,2,Peach,Fall,4.1,0,Standard,1,1,38,Cash,26.0
1257,45,Male,Coat,Outerwear,48,West Virginia,1,Olive,Winter,3.6,0,Express,1,1,4,Cash,26.0
1258,68,Male,Dress,Clothing,67,Minnesota,3,Gold,Spring,3.0,0,Free Shipping,1,1,31,Cash,4.0
1259,47,Male,Boots,Footwear,87,Ohio,4,Gold,Spring,4.1,0,2-Day Shipping,1,1,34,Debit Card,4.0
1260,68,Male,Skirt,Clothing,64,Minnesota,2,Turquoise,Fall,3.9,0,Standard,1,1,45,Credit Card,12.0
1261,63,Male,Shirt,Clothing,93,Virginia,4,Green,Spring,4.1,0,Store Pickup,1,1,30,Debit Card,4.0
1262,20,Male,Shirt,Clothing,29,Connecticut,3,Maroon,Summer,2.8,0,Next Day Air,1,1,2,Credit Card,26.0
1263,29,Male,Boots,Footwear,62,Tennessee,3,Brown,Winter,4.8,0,Store Pickup,1,1,44,Venmo,12.0
1264,41,Male,Hoodie,Clothing,70,Delaware,3,Brown,Winter,4.6,0,2-Day Shipping,1,1,1,Credit Card,26.0
1265,52,Male,Sweater,Clothing,92,Vermont,1,Blue,Winter,2.5,0,Next Day Air,1,1,1,Venmo,26.0
1266,32,Male,Shirt,Clothing,79,Louisiana,2,Lavender,Spring,2.7,0,Next Day Air,1,1,27,Bank Transfer,52.0
1267,20,Male,Blouse,Clothing,31,North Dakota,2,Peach,Fall,4.0,0,Standard,1,1,14,Debit Card,4.0
1268,47,Male,T-shirt,Clothing,83,Oregon,1,Gray,Spring,2.7,0,Standard,1,1,41,Cash,52.0
1269,23,Male,Jacket,Outerwear,88,Idaho,4,Charcoal,Winter,2.9,0,Next Day Air,1,1,25,Debit Card,26.0
1270,43,Male,Jewelry,Accessories,53,Vermont,2,Lavender,Spring,3.0,0,Standard,1,1,47,PayPal,4.0
1271,67,Male,Hoodie,Clothing,98,West Virginia,2,Green,Fall,3.3,0,Standard,1,1,20,Cash,1.0
1272,70,Male,Jewelry,Accessories,57,Kentucky,1,Gray,Spring,4.3,0,Store Pickup,1,1,42,PayPal,1.0
1273,35,Male,Sandals,Footwear,80,Wisconsin,2,Orange,Winter,4.4,0,Express,1,1,16,Bank Transfer,12.0
1274,41,Male,Jeans,Clothing,29,Mississippi,3,Silver,Spring,4.1,0,Next Day Air,1,1,32,Credit Card,4.0
1275,54,Male,Hat,Accessories,73,Missouri,2,Olive,Spring,3.1,0,2-Day Shipping,1,1,37,PayPal,4.0
1276,55,Male,Sweater,Clothing,32,Arkansas,1,Turquoise,Fall,4.5,0,Standard,1,1,1,PayPal,12.0
1277,51,Male,Boots,Footwear,68,Wyoming,3,Turquoise,Spring,4.8,0,Next Day Air,1,1,37,Bank Transfer,52.0
1278,19,Male,Blouse,Clothing,97,Rhode Island,3,Green,Spring,5.0,0,Express,1,1,5,Venmo,4.0
1279,28,Male,Shorts,Clothing,98,Utah,2,Violet,Fall,2.8,0,Next Day Air,1,1,31,Venmo,26.0
1280,63,Male,Hoodie,Clothing,56,Maryland,3,Charcoal,Fall,3.7,0,Express,1,1,18,Debit Card,1.0
1281,30,Male,Pants,Clothing,78,Georgia,3,White,Winter,4.4,0,2-Day Shipping,1,1,39,Venmo,4.0
1282,29,Male,Belt,Accessories,81,New Jersey,2,Olive,Spring,4.5,0,Store Pickup,1,1,8,Venmo,26.0
1283,24,Male,Shirt,Clothing,68,New Hampshire,3,Violet,Winter,3.0,0,Free Shipping,1,1,20,Venmo,12.0
1284,69,Male,Shirt,Clothing,94,Oregon,2,Violet,Winter,3.9,0,2-Day Shipping,1,1,23,Debit Card,4.0
1285,65,Male,Dress,Clothing,93,Arkansas,2,Black,Spring,3.9,0,Express,1,1,38,PayPal,26.0
1286,64,Male,Gloves,Accessories,99,North Carolina,2,Charcoal,Fall,3.5,0,Next Day Air,1,1,45,Bank Transfer,26.0
1287,40,Male,Gloves,Accessories,49,West Virginia,3,Yellow,Winter,4.9,0,Next Day Air,1,1,44,Debit Card,26.0
1288,24,Male,Jeans,Clothing,28,Utah,4,Blue,Winter,3.4,0,Standard,1,1,20,PayPal,12.0
1289,66,Male,Belt,Accessories,93,South Dakota,4,Charcoal,Winter,4.1,0,Standard,1,1,34,PayPal,26.0
1290,35,Male,Jacket,Outerwear,24,New Hampshire,2,Red,Fall,2.9,0,Next Day Air,1,1,10,PayPal,52.0
1291,67,Male,Skirt,Clothing,35,Maryland,2,Indigo,Spring,3.4,0,Free Shipping,1,1,3,PayPal,1.0
1292,69,Male,Sandals,Footwear,68,South Dakota,1,Beige,Spring,3.2,0,2-Day Shipping,1,1,23,Debit Card,26.0
1293,26,Male,Belt,Accessories,61,Kentucky,2,Maroon,Summer,3.8,0,Free Shipping,1,1,42,Bank Transfer,1.0
1294,23,Male,Sweater,Clothing,74,Florida,4,Yellow,Fall,4.1,0,Standard,1,1,30,Debit Card,1.0
1295,27,Male,Shirt,Clothing,64,Texas,2,Silver,Summer,4.5,0,Standard,1,1,21,Cash,4.0
1296,30,Male,Sneakers,Footwear,60,New Mexico,2,Olive,Fall,2.8,0,Standard,1,1,50,PayPal,52.0
1297,48,Male,Jeans,Clothing,29,South Dakota,1,Teal,Spring,2.8,0,Express,1,1,16,Cash,26.0
1298,44,Male,Sandals,Footwear,85,New Jersey,2,Silver,Summer,4.6,0,Standard,1,1,32,Venmo,1.0
1299,29,Male,Pants,Clothing,81,Indiana,1,Indigo,Summer,3.0,0,Free Shipping,1,1,14,Bank Transfer,26.0
1300,29,Male,Belt,Accessories,23,Louisiana,3,Teal,Fall,3.6,0,2-Day Shipping,1,1,42,Venmo,26.0
1301,67,Male,T-shirt,Clothing,100,West Virginia,2,Charcoal,Spring,4.5,0,Next Day Air,1,1,47,Credit Card,4.0
1302,42,Male,Shirt,Clothing,54,Maine,2,Orange,Fall,5.0,0,Express,1,1,21,Debit Card,52.0
1303,23,Male,Sneakers,Footwear,25,Idaho,2,Gold,Fall,2.9,0,Next Day Air,1,1,37,Credit Card,12.0
1304,34,Male,Blouse,Clothing,32,New York,3,Silver,Summer,3.1,0,Next Day Air,1,1,10,Credit Card,1.0
1305,64,Male,Backpack,Accessories,63,Montana,1,Orange,Spring,4.0,0,2-Day Shipping,1,1,18,PayPal,4.0
1306,31,Male,Pants,Clothing,56,Mississippi,4,Peach,Spring,4.5,0,Express,1,1,2,PayPal,4.0
1307,54,Male,Sweater,Clothing,33,Alaska,3,Brown,Winter,4.5,0,Next Day Air,1,1,40,PayPal,1.0
1308,23,Male,Coat,Outerwear,32,Missouri,3,Black,Summer,3.1,0,Express,1,1,43,PayPal,1.0
1309,59,Male,Dress,Clothing,38,Rhode Island,3,Red,Summer,4.4,0,Next Day Air,1,1,14,Credit Card,4.0
1310,32,Male,Blouse,Clothing,21,Hawaii,3,Lavender,Summer,4.7,0,Store Pickup,1,1,41,Cash,4.0
1311,43,Male,Hoodie,Clothing,59,South Carolina,3,Brown,Winter,3.1,0,Store Pickup,1,1,38,Credit Card,4.0
1312,32,Male,Shoes,Footwear,87,Tennessee,2,Maroon,Fall,4.2,0,Express,1,1,12,Venmo,1.0
1313,66,Male,T-shirt,Clothing,79,Missouri,2,Violet,Winter,3.0,0,Store Pickup,1,1,19,Bank Transfer,12.0
1314,70,Male,Shoes,Footwear,28,Missouri,2,Lavender,Summer,3.8,0,Free Shipping,1,1,23,Credit Card,26.0
1315,42,Male,Boots,Footwear,67,Missouri,1,Magenta,Summer,3.4,0,Free Shipping,1,1,49,Debit Card,1.0
1316,56,Male,Shorts,Clothing,75,Mississippi,3,Green,Spring,4.2,0,2-Day Shipping,1,1,29,Debit Card,4.0
1317,28,Male,Belt,Accessories,32,Arkansas,1,Lavender,Spring,4.6,0,Standard,1,1,14,Debit Card,26.0
1318,28,Male,Pants,Clothing,43,Kentucky,2,Green,Spring,2.8,0,Free Shipping,1,1,19,Cash,12.0
1319,52,Male,Shorts,Clothing,93,Connecticut,2,Maroon,Spring,2.7,0,Express,1,1,19,Credit Card,26.0
1320,65,Male,Sunglasses,Accessories,24,Oklahoma,2,Magenta,Spring,4.0,0,Standard,1,1,48,Bank Transfer,52.0
1321,56,Male,Hat,Accessories,31,California,4,Teal,Fall,3.1,0,Free Shipping,1,1,19,Debit Card,1.0
1322,59,Male,T-shirt,Clothing,84,Missouri,3,Orange,Winter,3.7,0,Express,1,1,45,Bank Transfer,4.0
1323,23,Male,Pants,Clothing,74,Washington,2,Violet,Winter,4.0,0,Next Day Air,1,1,17,Bank Transfer,4.0
1324,58,Male,Shorts,Clothing,62,New York,2,Yellow,Spring,4.6,0,Standard,1,1,15,Debit Card,4.0
1325,39,Male,Jewelry,Accessories,77,Indiana,1,Orange,Summer,3.8,0,Free Shipping,1,1,11,Credit Card,26.0
1326,28,Male,Backpack,Accessories,73,Oregon,3,Gold,Summer,3.5,0,Express,1,1,1,Cash,12.0
1327,40,Male,Shoes,Footwear,50,Texas,2,Indigo,Spring,3.8,0,Free Shipping,1,1,17,Cash,12.0
1328,52,Male,Coat,Outerwear,40,Florida,2,Turquoise,Winter,2.8,0,Standard,1,1,37,Cash,52.0
1329,37,Male,Sweater,Clothing,97,Rhode Island,2,Orange,Winter,3.7,0,Standard,1,1,40,Bank Transfer,52.0
1330,70,Male,Gloves,Accessories,63,Texas,2,Indigo,Fall,3.3,0,Express,1,1,50,PayPal,4.0
1331,30,Male,Handbag,Accessories,65,Vermont,2,Charcoal,Fall,2.9,0,Standard,1,1,20,PayPal,26.0
1332,38,Male,Socks,Clothing,91,Maryland,2,Lavender,Spring,3.2,0,Standard,1,1,8,PayPal,26.0
1333,66,Male,Hoodie,Clothing,60,Alaska,1,Gold,Spring,4.3,0,Store Pickup,1,1,16,Bank Transfer,4.0
1334,29,Male,Pants,Clothing,69,Idaho,2,Lavender,Winter,2.7,0,Next Day Air,1,1,9,Bank Transfer,4.0
1335,46,Male,Coat,Outerwear,52,West Virginia,1,White,Spring,3.8,0,Store Pickup,1,1,12,Venmo,12.0
1336,56,Male,Boots,Footwear,49,Nevada,2,Lavender,Fall,4.8,0,2-Day Shipping,1,1,26,Credit Card,52.0
1337,23,Male,Sneakers,Footwear,85,Oregon,2,Charcoal,Spring,4.8,0,Store Pickup,1,1,44,Debit Card,26.0
1338,37,Male,Sweater,Clothing,86,Tennessee,3,Silver,Spring,3.4,0,Express,1,1,19,Credit Card,26.0
1339,56,Male,Handbag,Accessories,51,Alabama,1,Yellow,Winter,2.6,0,Standard,1,1,43,PayPal,26.0
1340,36,Male,Belt,Accessories,56,Indiana,3,Olive,Winter,5.0,0,Next Day Air,1,1,5,Bank Transfer,4.0
1341,40,Male,Belt,Accessories,72,Idaho,2,Peach,Fall,4.4,0,Next Day Air,1,1,5,Debit Card,4.0
1342,26,Male,Hoodie,Clothing,27,Rhode Island,4,Yellow,Fall,3.8,0,Standard,1,1,31,Bank Transfer,4.0
1343,57,Male,Sunglasses,Accessories,43,Arizona,4,Yellow,Summer,3.4,0,2-Day Shipping,1,1,11,Bank Transfer,12.0
1344,68,Male,Sneakers,Footwear,56,Florida,2,Indigo,Spring,3.4,0,Standard,1,1,34,Bank Transfer,12.0
1345,56,Male,T-shirt,Clothing,37,New York,1,Violet,Fall,4.9,0,Next Day Air,1,1,14,Cash,1.0
1346,40,Male,Dress,Clothing,21,Nebraska,2,White,Fall,3.6,0,Standard,1,1,42,Venmo,52.0
1347,44,Male,Hoodie,Clothing,91,Mississippi,3,White,Winter,3.0,0,Free Shipping,1,1,15,Venmo,26.0
1348,44,Male,Sweater,Clothing,95,Vermont,2,Cyan,Summer,3.9,0,2-Day Shipping,1,1,47,Bank Transfer,12.0
1349,19,Male,Belt,Accessories,54,Nebraska,4,Purple,Spring,3.2,0,Standard,1,1,23,Credit Card,26.0
1350,21,Male,Socks,Clothing,36,South Carolina,4,Black,Spring,3.2,0,Next Day Air,1,1,23,Cash,26.0
1351,31,Male,Sunglasses,Accessories,71,Delaware,2,Orange,Fall,4.3,0,Next Day Air,1,1,1,Cash,4.0
1352,30,Male,Coat,Outerwear,31,Vermont,3,Maroon,Summer,2.8,0,2-Day Shipping,1,1,28,Bank Transfer,4.0
1353,65,Male,Hat,Accessories,89,Indiana,4,Orange,Spring,4.5,0,Next Day Air,1,1,37,Credit Card,26.0
1354,39,Male,Pants,Clothing,83,Oregon,2,Teal,Winter,4.1,0,Next Day Air,1,1,4,Cash,4.0
1355,64,Male,Backpack,Accessories,42,Maryland,2,Gray,Spring,3.6,0,2-Day Shipping,1,1,21,Bank Transfer,4.0
1356,59,Male,Shorts,Clothing,91,Florida,2,Blue,Summer,3.0,0,2-Day Shipping,1,1,50,PayPal,26.0
1357,49,Male,Jacket,Outerwear,61,Indiana,2,Cyan,Spring,4.0,0,Free Shipping,1,1,34,Bank Transfer,1.0
1358,24,Male,Backpack,Accessories,66,Texas,1,Red,Summer,3.5,0,Next Day Air,1,1,20,Cash,4.0
1359,19,Male,Scarf,Accessories,22,Nebraska,4,Pink,Spring,2.5,0,Store Pickup,1,1,25,Venmo,4.0
1360,27,Male,Hoodie,Clothing,68,North Carolina,1,Cyan,Winter,4.3,0,Store Pickup,1,1,26,Bank Transfer,26.0
1361,56,Male,Skirt,Clothing,43,Alabama,3,Black,Fall,2.8,0,Express,1,1,4,Bank Transfer,1.0
1362,49,Male,Dress,Clothing,32,Alabama,2,Beige,Fall,3.7,0,Next Day Air,1,1,39,Debit Card,12.0
1363,41,Male,Coat,Outerwear,46,Colorado,2,Gray,Fall,4.3,0,Express,1,1,29,Cash,52.0
1364,36,Male,Blouse,Clothing,90,Wisconsin,3,Red,Summer,4.0,0,Express,1,1,47,PayPal,4.0
1365,68,Male,Hat,Accessories,75,Delaware,3,Yellow,Fall,4.7,0,Express,1,1,5,Cash,4.0
1366,28,Male,Handbag,Accessories,69,Indiana,2,Magenta,Winter,4.5,0,Store Pickup,1,1,18,Bank Transfer,26.0
1367,45,Male,Belt,Accessories,40,Iowa,2,Magenta,Fall,3.1,0,Free Shipping,1,1,10,Credit Card,26.0
1368,60,Male,Belt,Accessories,63,Iowa,1,Black,Fall,3.8,0,Express,1,1,25,Cash,4.0
1369,21,Male,Shirt,Clothing,36,Wisconsin,3,Orange,Summer,4.9,0,Express,1,1,2,Cash,52.0
1370,32,Male,Shoes,Footwear,75,Iowa,2,Green,Winter,3.2,0,Standard,1,1,48,Venmo,26.0
1371,27,Male,Scarf,Accessories,67,Montana,3,Peach,Summer,3.8,0,2-Day Shipping,1,1,41,Bank Transfer,4.0
1372,40,Male,Pants,Clothing,64,Mississippi,2,Charcoal,Spring,2.8,0,Store Pickup,1,1,42,Credit Card,12.0
1373,64,Male,Blouse,Clothing,61,Michigan,2,Gray,Fall,4.0,0,2-Day Shipping,1,1,44,PayPal,26.0
1374,18,Male,Gloves,Accessories,40,Virginia,3,Turquoise,Winter,2.6,0,Store Pickup,1,1,6,Cash,4.0
1375,22,Male,Handbag,Accessories,97,New York,2,Red,Fall,2.7,0,Free Shipping,1,1,5,Bank Transfer,4.0
1376,42,Male,Sneakers,Footwear,31,Maine,3,Brown,Spring,4.1,0,2-Day Shipping,1,1,8,Credit Card,1.0
1377,57,Male,Sandals,Footwear,65,New Jersey,3,Pink,Spring,5.0,0,Free Shipping,1,1,24,PayPal,1.0
1378,33,Male,Sunglasses,Accessories,54,Maryland,3,Olive,Spring,3.0,0,Next Day Air,1,1,42,Venmo,12.0
1379,37,Male,Jacket,Outerwear,49,Kentucky,4,Lavender,Fall,3.6,0,Free Shipping,1,1,24,Venmo,52.0
1380,21,Male,T-shirt,Clothing,64,Minnesota,3,Purple,Fall,2.8,0,2-Day Shipping,1,1,38,Venmo,26.0
1381,51,Male,Sneakers,Footwear,35,Massachusetts,1,Beige,Winter,4.6,0,Standard,1,1,41,Cash,26.0
1382,30,Male,Shoes,Footwear,86,Illinois,3,Green,Winter,2.9,0,Standard,1,1,48,Venmo,4.0
1383,68,Male,Jacket,Outerwear,55,Michigan,3,Brown,Winter,4.8,0,Express,1,1,16,Bank Transfer,4.0
1384,36,Male,Scarf,Accessories,58,Wisconsin,2,Beige,Spring,3.3,0,Express,1,1,4,Venmo,12.0
1385,46,Male,Sneakers,Footwear,96,Alaska,2,Beige,Fall,4.6,0,Standard,1,1,8,Bank Transfer,52.0
1386,41,Male,Jewelry,Accessories,64,Mississippi,2,Indigo,Fall,2.6,0,Store Pickup,1,1,1,Bank Transfer,26.0
1387,68,Male,Jacket,Outerwear,56,Oregon,2,Silver,Fall,4.0,0,Next Day Air,1,1,4,Debit Card,4.0
1388,21,Male,Blouse,Clothing,85,Maryland,2,Gold,Winter,3.8,0,Standard,1,1,20,Credit Card,12.0
1389,62,Male,Dress,Clothing,23,Arkansas,2,Lavender,Spring,3.9,0,Express,1,1,40,Cash,4.0
1390,59,Male,Scarf,Accessories,72,Illinois,3,Orange,Fall,2.6,0,Store Pickup,1,1,8,Debit Card,26.0
1391,25,Male,Hat,Accessories,38,Arkansas,2,Maroon,Summer,4.3,0,Standard,1,1,42,Debit Card,52.0
1392,53,Male,Blouse,Clothing,29,Mississippi,1,White,Winter,3.6,0,Express,1,1,38,Credit Card,1.0
1393,31,Male,Gloves,Accessories,46,Arkansas,2,Yellow,Spring,4.2,0,Express,1,1,34,Venmo,4.0
1394,46,Male,Gloves,Accessories,58,Idaho,3,Yellow,Spring,3.9,0,Express,1,1,14,PayPal,26.0
1395,26,Male,Coat,Outerwear,43,Iowa,3,Magenta,Fall,4.7,0,Next Day Air,1,1,39,Cash,52.0
1396,47,Male,Scarf,Accessories,32,West Virginia,3,Turquoise,Spring,2.8,0,Next Day Air,1,1,40,PayPal,26.0
1397,37,Male,Pants,Clothing,30,Wisconsin,4,Lavender,Winter,3.0,0,Next Day Air,1,1,49,Debit Card,12.0
1398,55,Male,Sunglasses,Accessories,67,Massachusetts,1,Magenta,Summer,4.7,0,Store Pickup,1,1,33,PayPal,1.0
1399,30,Male,Dress,Clothing,45,Texas,2,Cyan,Summer,2.5,0,Free Shipping,1,1,25,Credit Card,52.0
1400,19,Male,Hat,Accessories,81,Nebraska,2,Olive,Winter,3.1,0,Store Pickup,1,1,48,Venmo,1.0
1401,36,Male,Backpack,Accessories,23,Nevada,2,Red,Fall,3.6,0,Next Day Air,1,1,22,Credit Card,4.0
1402,23,Male,Sandals,Footwear,59,Indiana,2,Blue,Fall,3.5,0,2-Day Shipping,1,1,1,PayPal,52.0
1403,62,Male,Sunglasses,Accessories,21,North Dakota,3,White,Summer,3.1,0,Express,1,1,47,PayPal,12.0
1404,26,Male,Backpack,Accessories,20,Georgia,2,Peach,Spring,3.6,0,Store Pickup,1,1,20,Credit Card,26.0
1405,36,Male,Jewelry,Accessories,28,New Mexico,2,Charcoal,Winter,3.5,0,Next Day Air,1,1,10,Debit Card,52.0
1406,33,Male,Socks,Clothing,100,New Hampshire,2,Peach,Winter,2.7,0,Store Pickup,1,1,39,Credit Card,12.0
1407,32,Male,Shirt,Clothing,46,Washington,3,Turquoise,Spring,3.6,0,Express,1,1,15,Debit Card,12.0
1408,56,Male,Handbag,Accessories,61,Nevada,4,Charcoal,Spring,4.5,0,Express,1,1,11,Credit Card,1.0
1409,58,Male,Blouse,Clothing,58,Maine,2,Yellow,Winter,4.1,0,Free Shipping,1,1,38,Venmo,52.0
1410,34,Male,Backpack,Accessories,50,Idaho,2,Blue,Spring,4.2,0,Standard,1,1,41,Cash,26.0
1411,61,Male,Hat,Accessories,93,Tennessee,2,Purple,Summer,4.0,0,Store Pickup,1,1,18,Debit Card,1.0
1412,48,Male,Skirt,Clothing,24,Louisiana,3,Green,Summer,2.8,0,Store Pickup,1,1,13,Venmo,4.0
1413,25,Male,Shorts,Clothing,100,Michigan,2,Charcoal,Summer,2.6,0,2-Day Shipping,1,1,43,Venmo,1.0
1414,51,Male,Blouse,Clothing,79,New Hampshire,1,Indigo,Fall,2.7,0,Store Pickup,1,1,12,Bank Transfer,4.0
1415,29,Male,Socks,Clothing,51,Minnesota,2,Black,Summer,4.5,0,Store Pickup,1,1,3,Credit Card,26.0
1416,54,Male,Belt,Accessories,90,Illinois,2,Blue,Winter,3.7,0,Free Shipping,1,1,12,Credit Card,4.0
1417,48,Male,Boots,Footwear,56,Idaho,3,Silver,Summer,3.4,0,Free Shipping,1,1,46,Cash,4.0
1418,62,Male,Shorts,Clothing,25,Montana,1,Brown,Spring,4.6,0,Standard,1,1,21,Debit Card,26.0
1419,18,Male,Shirt,Clothing,75,Alabama,2,Violet,Summer,4.1,0,2-Day Shipping,1,1,23,Venmo,4.0
1420,43,Male,Handbag,Accessories,75,Montana,2,Orange,Summer,2.6,0,Free Shipping,1,1,4,Debit Card,4.0
1421,22,Male,Jeans,Clothing,53,California,4,Gray,Summer,4.6,0,Store Pickup,1,1,45,PayPal,4.0
1422,68,Male,Dress,Clothing,100,Pennsylvania,1,Gold,Spring,3.0,0,Standard,1,1,24,Bank Transfer,26.0
1423,44,Male,Dress,Clothing,27,Texas,3,Charcoal,Fall,3.4,0,Free Shipping,1,1,3,PayPal,26.0
1424,51,Male,Sandals,Footwear,60,Michigan,1,Black,Fall,3.5,0,Free Shipping,1,1,12,Venmo,4.0
1425,66,Male,Jacket,Outerwear,23,Connecticut,1,Indigo,Fall,3.5,0,Standard,1,1,34,Bank Transfer,4.0
1426,59,Male,Coat,Outerwear,40,Wyoming,1,White,Winter,3.7,0,Next Day Air,1,1,39,Credit Card,1.0
1427,60,Male,Pants,Clothing,38,Michigan,2,Yellow,Summer,4.8,0,Free Shipping,1,1,35,PayPal,4.0
1428,31,Male,Backpack,Accessories,90,South Dakota,1,Orange,Summer,4.9,0,Store Pickup,1,1,8,Credit Card,1.0
1429,20,Male,Blouse,Clothing,97,North Dakota,1,Green,Summer,4.9,0,Express,1,1,42,PayPal,4.0
1430,24,Male,Skirt,Clothing,38,Maryland,3,Gold,Fall,4.7,0,Standard,1,1,6,Credit Card,4.0
1431,48,Male,Sandals,Footwear,30,Michigan,1,Orange,Summer,4.9,0,Free Shipping,1,1,3,Credit Card,26.0
1432,39,Male,Pants,Clothing,88,South Dakota,2,Cyan,Fall,2.9,0,Express,1,1,29,Venmo,4.0
1433,34,Male,Hat,Accessories,33,Florida,3,Black,Winter,4.4,0,Express,1,1,32,Debit Card,4.0
1434,70,Male,Hoodie,Clothing,60,Minnesota,3,Yellow,Winter,3.2,0,Next Day Air,1,1,45,Debit Card,52.0
1435,59,Male,Sweater,Clothing,64,New York,3,Maroon,Summer,4.6,0,Free Shipping,1,1,21,Debit Card,26.0
1436,45,Male,Scarf,Accessories,95,Oregon,4,Black,Fall,4.0,0,Standard,1,1,41,Cash,52.0
1437,35,Male,Sneakers,Footwear,83,Minnesota,2,Gray,Winter,3.7,0,Free Shipping,1,1,23,PayPal,26.0
1438,69,Male,Boots,Footwear,97,Montana,4,Orange,Winter,4.2,0,Free Shipping,1,1,14,Cash,1.0
1439,58,Male,Coat,Outerwear,38,Washington,2,Cyan,Spring,2.9,0,Standard,1,1,24,Debit Card,12.0
1440,25,Male,Boots,Footwear,48,New Mexico,2,Magenta,Summer,4.8,0,Next Day Air,1,1,25,Cash,26.0
1441,27,Male,Sandals,Footwear,76,Arizona,2,Pink,Spring,4.4,0,Standard,1,1,13,Venmo,12.0
1442,34,Male,Pants,Clothing,25,Nebraska,1,Turquoise,Summer,3.4,0,Free Shipping,1,1,3,Venmo,4.0
1443,53,Male,Hoodie,Clothing,92,Idaho,1,Violet,Spring,2.8,0,2-Day Shipping,1,1,42,Credit Card,1.0
1444,58,Male,Sandals,Footwear,47,Idaho,3,Teal,Fall,4.2,0,Next Day Air,1,1,2,Cash,12.0
1445,32,Male,Sweater,Clothing,36,Vermont,3,Pink,Fall,3.8,0,Express,1,1,26,Cash,4.0
1446,64,Male,Belt,Accessories,51,Arkansas,2,Gold,Fall,3.1,0,2-Day Shipping,1,1,24,Credit Card,1.0
1447,63,Male,Jeans,Clothing,35,Wyoming,4,Red,Summer,3.2,0,Express,1,1,6,Credit Card,4.0
1448,23,Male,Hoodie,Clothing,57,New Mexico,1,Beige,Summer,3.0,0,Next Day Air,1,1,25,PayPal,12.0
1449,64,Male,Boots,Footwear,95,West Virginia,2,Black,Summer,3.6,0,Free Shipping,1,1,11,Credit Card,4.0
1450,18,Male,Socks,Clothing,41,New York,3,Lavender,Winter,2.5,0,Store Pickup,1,1,20,Cash,4.0
1451,25,Male,Dress,Clothing,44,Illinois,1,Teal,Winter,3.4,0,Free Shipping,1,1,25,Cash,4.0
1452,54,Male,Jacket,Outerwear,34,Utah,2,Maroon,Fall,2.5,0,Next Day Air,1,1,35,PayPal,4.0
1453,60,Male,Jacket,Outerwear,25,Colorado,3,Blue,Spring,4.7,0,2-Day Shipping,1,1,11,Bank Transfer,4.0
1454,36,Male,Boots,Footwear,93,Virginia,1,Teal,Winter,3.2,0,2-Day Shipping,1,1,41,Bank Transfer,26.0
1455,66,Male,Sneakers,Footwear,50,Georgia,3,Maroon,Winter,2.9,0,Free Shipping,1,1,17,Credit Card,1.0
1456,60,Male,Pants,Clothing,79,Alabama,3,Silver,Fall,4.9,0,Express,1,1,1,PayPal,4.0
1457,59,Male,Coat,Outerwear,100,Montana,1,Olive,Spring,2.7,0,Store Pickup,1,1,30,PayPal,4.0
1458,58,Male,Shirt,Clothing,57,Pennsylvania,1,Gray,Spring,4.7,0,Express,1,1,47,Venmo,26.0
1459,35,Male,Sweater,Clothing,28,Missouri,2,Peach,Spring,2.9,0,2-Day Shipping,1,1,34,Venmo,52.0
1460,20,Male,Shoes,Footwear,35,Maine,3,Yellow,Winter,4.8,0,Express,1,1,18,Venmo,26.0
1461,70,Male,Boots,Footwear,85,Pennsylvania,3,Violet,Fall,4.6,0,Standard,1,1,33,Venmo,26.0
1462,54,Male,Sunglasses,Accessories,95,Oregon,1,Red,Summer,5.0,0,2-Day Shipping,1,1,42,Venmo,4.0
1463,38,Male,Sneakers,Footwear,90,Utah,1,Charcoal,Summer,4.8,0,2-Day Shipping,1,1,2,Venmo,4.0
1464,54,Male,Jewelry,Accessories,49,Oklahoma,2,Beige,Summer,4.9,0,Store Pickup,1,1,1,Bank Transfer,12.0
1465,33,Male,Belt,Accessories,92,Montana,2,Peach,Winter,4.6,0,2-Day Shipping,1,1,23,Bank Transfer,4.0
1466,46,Male,Gloves,Accessories,72,Nebraska,4,Violet,Winter,3.9,0,Store Pickup,1,1,42,Cash,26.0
1467,58,Male,Shorts,Clothing,71,Alabama,2,Green,Summer,4.5,0,Store Pickup,1,1,3,PayPal,1.0
1468,30,Male,Jewelry,Accessories,27,Ohio,4,Olive,Winter,4.7,0,Store Pickup,1,1,16,Debit Card,26.0
1469,42,Male,Gloves,Accessories,39,Arkansas,1,Silver,Fall,3.9,0,Express,1,1,46,Cash,26.0
1470,28,Male,Jewelry,Accessories,98,Mississippi,2,Purple,Winter,4.4,0,Standard,1,1,31,PayPal,4.0
1471,43,Male,Sandals,Footwear,27,California,2,Silver,Spring,3.9,0,Next Day Air,1,1,15,Cash,4.0
1472,31,Male,Jewelry,Accessories,71,Alaska,1,Gray,Spring,2.8,0,2-Day Shipping,1,1,48,Venmo,4.0
1473,39,Male,Hat,Accessories,24,Indiana,3,Turquoise,Spring,3.5,0,Store Pickup,1,1,11,Cash,52.0
